test_class_name,cycle_id,tests,failures,failures_%,time,timestamp,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,925e8044356673d0bd6bd5caa8cfabe37c7c1337,13,0,0.0,0.009,1562496154.0511801,1,1,1,1,4,0,4,0,1,0,0,10,10,10,0,10,0,0,1,9,104,14,62,36,21,28,29,40,25,15,1,1,1,1,0,0.45,10,10,10,10
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,591a2ecaf3fd08b8f77d2f1e2e15f2258b583fae,14,0,0.0,0.184,1562496162.141011,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,126,15,83,45,35,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,a5faa6d74944aaa8afd245190fa9b8aede6248b1,6,0,0.0,0.213,1562496170.562337,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,a5faa6d74944aaa8afd245190fa9b8aede6248b1,14,0,0.0,0.007,1562496170.587038,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,126,15,83,45,35,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,567b8e5a9b1ee42e2709ba7d32d452a712564101,14,0,0.0,0.182,1562496178.7988648,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,125,15,81,44,34,29,45,58,33,25,2,2,2,1,1,0.36,12,12,12,11
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,87c482725e50eadf01d7312c8eac1be2e7d50ce9,14,0,0.0,0.18,1562496187.4926,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,125,15,82,45,34,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,0224a5efcca8f29db7faa71cef90ea5ed543ae46,6,0,0.0,0.206,1562496196.006007,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,0224a5efcca8f29db7faa71cef90ea5ed543ae46,14,0,0.0,0.011,1562496196.02803,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,125,15,82,45,34,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/RuleTest.java,d85ae3aaaac18a8f672bab6c1b1acdc3f24ba0a4,2,0,0.0,0.149,1562496204.983674,1,1,1,1,6,0,6,0,1,1,0,3,3,2,4,3,0,0,0,3,68,10,36,20,12,22,19,23,17,6,1,1,1,1,0,0.61,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,d85ae3aaaac18a8f672bab6c1b1acdc3f24ba0a4,14,0,0.0,0.011,1562496205.0058198,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,125,15,82,45,34,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,d85ae3aaaac18a8f672bab6c1b1acdc3f24ba0a4,6,0,0.0,0.055,1562496205.020054,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,53f15e128a1b5fd872c68c922ec8aab1b1a8c578,6,0,0.0,0.208,1562496213.572834,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,53f15e128a1b5fd872c68c922ec8aab1b1a8c578,14,0,0.0,0.011,1562496213.5977302,1,1,1,1,5,0,5,0,1,0,0,11,11,11,0,11,0,0,1,10,125,15,82,45,34,28,45,58,33,25,2,2,2,1,1,0.34,12,12,12,11
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,07e106fcd227cb0d5bbac3d18dc7f2ebd3906607,15,0,0.0,0.202,1562496222.37742,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,134,16,90,49,38,28,49,63,35,28,2,2,2,1,1,0.31,13,13,13,12
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,437ae4586cadb054e2a7a078578a4213dd45d47e,6,0,0.0,0.218,1562496230.870652,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,437ae4586cadb054e2a7a078578a4213dd45d47e,15,0,0.0,0.01,1562496230.893617,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,134,16,90,49,38,28,49,63,35,28,2,2,2,1,1,0.31,13,13,13,12
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,bd0a96e8f61c3a5209e60efe2d60962b98735300,15,0,0.0,0.008,1562496239.330534,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,134,16,90,49,38,28,49,63,35,28,2,2,2,1,1,0.31,13,13,13,12
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,bd0a96e8f61c3a5209e60efe2d60962b98735300,16,0,0.0,0.102,1562496239.352816,1,1,1,1,10,0,8,1,1,1,2,3,3,2,4,3,0,0,0,3,83,13,46,24,22,25,23,28,21,7,2,2,2,1,1,0.54,4,4,4,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,bd0a96e8f61c3a5209e60efe2d60962b98735300,6,0,0.0,0.154,1562496239.365003,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/net/URLCodecTest.java,a72621c3791a66090274bf5ae42e92114babb872,16,0,0.0,0.017,1562496247.8988512,1,1,1,1,12,0,11,0,1,0,2,18,18,18,0,18,0,2,0,16,305,39,233,104,155,34,128,159,85,74,5,5,5,1,2,0.15,29,29,29,18
org/apache/commons/codec/net/UtilsTest.java,a72621c3791a66090274bf5ae42e92114babb872,1,0,0.0,0.036,1562496247.927704,1,1,1,1,7,0,3,4,1,0,0,1,1,1,0,1,0,0,0,1,43,5,8,5,1,30,3,5,4,1,1,1,1,1,0,3.75,1,1,1,1
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,cec801e6b0050ab4d8d94872b92473b1a4cf0f2d,6,0,0.0,0.056,1562496266.1593401,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,cec801e6b0050ab4d8d94872b92473b1a4cf0f2d,15,0,0.0,0.015,1562496266.182275,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,134,16,89,48,38,29,49,63,35,28,2,2,2,1,1,0.33,13,13,13,12
org/apache/commons/codec/language/bm/RuleTest.java,cec801e6b0050ab4d8d94872b92473b1a4cf0f2d,2,0,0.0,0.191,1562496266.196991,1,1,1,1,6,0,6,0,1,1,0,3,3,2,4,3,0,0,0,3,68,10,36,20,12,22,19,23,17,6,1,1,1,1,0,0.61,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,b7d0dab28185046ffc64b8f36d231a2274b839c6,15,0,0.0,0.188,1562496274.377558,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,133,16,89,48,38,28,49,63,35,28,2,2,2,1,1,0.31,13,13,13,12
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,15,0,0.0,0.121,1562496284.371994,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,16,0,0.0,0.089,1562496284.3940558,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,6,0,0.0,0.157,1562496284.405476,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,fee232d8cd73010fdcfee15ef1d3cb54a716a437,15,0,0.0,0.111,1562496292.9405508,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,fee232d8cd73010fdcfee15ef1d3cb54a716a437,16,0,0.0,0.095,1562496292.9641979,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,fee232d8cd73010fdcfee15ef1d3cb54a716a437,6,0,0.0,0.127,1562496292.976531,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,ae537ccef18ed5d78c89a750f99258e87d409948,6,0,0.0,0.233,1562496301.410812,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,ae537ccef18ed5d78c89a750f99258e87d409948,15,0,0.0,0.117,1562496301.432941,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,feb22812e14df3863e7b8d3156def7e0379abc01,15,0,0.0,3.515,1562496321.222681,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,feb22812e14df3863e7b8d3156def7e0379abc01,16,0,0.0,0.087,1562496321.246741,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,feb22812e14df3863e7b8d3156def7e0379abc01,6,0,0.0,0.14,1562496321.259222,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,40dee74b30d97410fa0e31b08d484be489afa510,16,0,0.0,0.456,1562496329.765903,1,1,1,1,5,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,141,17,94,50,41,30,52,67,37,30,2,2,2,1,1,0.32,14,14,14,13
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,cc17109d2cce8ca52f484dde84c38f8ae51a2f63,6,0,0.0,0.222,1562496340.03443,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,cc17109d2cce8ca52f484dde84c38f8ae51a2f63,16,0,0.0,1.896,1562496340.056465,1,1,1,1,5,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,141,17,94,50,41,30,52,67,37,30,2,2,2,1,1,0.32,14,14,14,13
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,c35dcd2b488f4d2368d8db6d0f92c27b03794cc8,18,0,0.0,0.084,1562496366.690007,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,c35dcd2b488f4d2368d8db6d0f92c27b03794cc8,16,0,0.0,16.872,1562496366.713412,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,143,18,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,c35dcd2b488f4d2368d8db6d0f92c27b03794cc8,6,0,0.0,0.141,1562496366.7287219,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,5ecb2b8549ea8677d450d16d387ec9f4cbcbbc1a,16,0,0.0,5.176,1562496380.391961,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,143,18,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,377691c6a2c8e7f4798584d1bd4f2c8749f2fc11,16,0,0.0,12.502,1562496401.3504481,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,142,17,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,54f7ca3483251eab0621f75a3373231129753767,18,0,0.0,2.494,1562496412.174062,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,176,20,125,62,60,31,73,96,51,45,3,3,3,1,2,0.25,21,21,21,16
org/apache/commons/codec/StringEncoderComparatorTest.java,c714697cb1a79c30ec4a30adc14d8efbdd9933c7,3,0,0.0,0.034,1562496421.768973,1,1,1,1,10,2,8,0,1,0,0,3,3,3,0,3,0,0,0,3,76,15,39,26,16,22,23,28,22,6,2,2,2,1,1,0.56,4,4,4,3
org/apache/commons/codec/binary/Base32InputStreamTest.java,c714697cb1a79c30ec4a30adc14d8efbdd9933c7,9,0,0.0,0.124,1562496421.791441,2,2,2,1,26,1,13,11,1,0,2,12,12,12,0,12,0,3,0,9,425,44,181,64,122,200,128,155,63,92,5,5,5,1,2,1.10,25,25,25,12
org/apache/commons/codec/binary/Base64InputStreamTest.java,c714697cb1a79c30ec4a30adc14d8efbdd9933c7,12,0,0.0,0.105,1562496421.80968,1,1,1,1,24,1,13,9,1,0,3,15,15,15,0,15,0,3,0,12,438,50,229,90,158,159,165,195,86,109,5,5,5,1,2,0.69,28,28,28,15
org/apache/commons/codec/binary/Base64Test.java,c714697cb1a79c30ec4a30adc14d8efbdd9933c7,51,0,0.0,0.032,1562496421.8297548,1,1,1,1,19,0,15,2,1,0,0,56,56,56,1,56,0,4,0,52,1221,107,939,228,740,187,692,768,181,587,5,5,5,1,2,0.20,76,76,76,56
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,0bc53db8bdba6c605fec29fd2c55ad847e14b2a2,18,0,0.0,1.331,1562496437.250695,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,174,20,123,60,60,31,72,95,50,45,3,3,3,1,2,0.25,21,21,21,16
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,0bc53db8bdba6c605fec29fd2c55ad847e14b2a2,6,0,0.0,0.206,1562496437.275848,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,6e2c9e115d9a3f37f47fc4162c20aa4e70f23e7b,18,0,0.0,0.765,1562496446.096535,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,173,20,123,60,60,30,72,95,50,45,3,3,3,1,2,0.24,21,21,21,16
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,43f0bf573406415b578aae341b08af949ea031ce,19,0,0.0,4.396,1562496458.529728,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,35,68,94,55,39,3,3,3,1,2,0.28,24,24,24,18
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,d202ba3b9b4a294499231446b7abe351ede0f997,6,0,0.0,0.207,1562496470.988992,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,d202ba3b9b4a294499231446b7abe351ede0f997,19,0,0.0,4.006,1562496471.011049,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,35,68,94,55,39,3,3,3,1,2,0.28,24,24,24,18
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,161677911f5ab798708503eb13859e8403281c7f,6,0,0.0,0.19,1562496488.140152,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,161677911f5ab798708503eb13859e8403281c7f,19,0,0.0,2.749,1562496488.160872,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18
org/apache/commons/codec/language/bm/RuleTest.java,161677911f5ab798708503eb13859e8403281c7f,2,0,0.0,0.003,1562496488.175319,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,161677911f5ab798708503eb13859e8403281c7f,18,0,0.0,0.11,1562496488.1877482,1,1,1,1,11,0,10,0,1,1,2,3,3,2,4,3,0,0,0,3,84,13,49,21,28,23,19,23,18,5,1,1,1,1,0,0.47,3,3,3,3
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,6677acc3d03e2b68c6f0298285d35443c4ee0e3a,19,0,0.0,3.573,1562496500.6844878,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,6677acc3d03e2b68c6f0298285d35443c4ee0e3a,18,0,0.0,0.086,1562496500.711783,1,1,1,1,11,0,10,0,1,1,2,3,3,2,4,3,0,0,0,3,84,13,49,21,28,23,19,23,18,5,1,1,1,1,0,0.47,3,3,3,3
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,6677acc3d03e2b68c6f0298285d35443c4ee0e3a,6,0,0.0,0.12,1562496500.724978,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3
org/apache/commons/codec/language/bm/RuleTest.java,6677acc3d03e2b68c6f0298285d35443c4ee0e3a,2,0,0.0,0.002,1562496500.738473,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c,19,0,0.0,2.867,1562496512.29899,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18
org/apache/commons/codec/language/bm/RuleTest.java,e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c,2,0,0.0,0.042,1562496512.324126,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c,6,0,0.0,0.181,1562496512.336819,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3
org/apache/commons/codec/language/bm/RuleTest.java,1c7dec13b004f8c248ffb9203265f0d67bfe04ae,2,0,0.0,0.038,1562496524.406649,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,1c7dec13b004f8c248ffb9203265f0d67bfe04ae,19,0,0.0,3.564,1562496524.428986,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,1c7dec13b004f8c248ffb9203265f0d67bfe04ae,6,0,0.0,0.162,1562496524.444926,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3
org/apache/commons/codec/language/bm/RuleTest.java,9272992fc5edfae9ef806e5dd5ff926cded07cfe,2,0,0.0,0.036,1562496535.627724,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,9272992fc5edfae9ef806e5dd5ff926cded07cfe,19,0,0.0,2.641,1562496535.652448,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,9272992fc5edfae9ef806e5dd5ff926cded07cfe,6,0,0.0,0.172,1562496535.6693802,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3
