"test_class_name","cycle_id","tests","failures_0","failures_1","failures_2","failures_3","current_failures","failures_%","time_0","time","time_since","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","D_priority","reward_dynamic_median"
"org/apache/commons/codec/net/URLCodecTest.java","a72621c3791a66090274bf5ae42e92114babb872",16,0,0,0,0,0,0,0,0.017,0,1,1,1,1,12,0,11,0,1,0,2,18,18,18,0,18,0,2,0,16,305,39,233,104,155,34,128,159,85,74,5,5,5,1,2,0.15,29,29,29,18,1,1
"org/apache/commons/codec/net/UtilsTest.java","a72621c3791a66090274bf5ae42e92114babb872",1,0,0,0,0,0,0,0,0.036000000000000004,0,1,1,1,1,7,0,3,4,1,0,0,1,1,1,0,1,0,0,0,1,43,5,8,5,1,30,3,5,4,1,1,1,1,1,0,3.75,1,1,1,1,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","cec801e6b0050ab4d8d94872b92473b1a4cf0f2d",6,0,0,0,0,0,0,0.154,0.055999999999999994,0.4465722878774007,1,1,1,1,9,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,76,11,43,21,20,22,21,25,18,7,1,1,1,1,0,0.51,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","cec801e6b0050ab4d8d94872b92473b1a4cf0f2d",15,0,0,0,0,0,0,0.008,0.015,0.44752901792526245,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,134,16,89,48,38,29,49,63,35,28,2,2,2,1,1,0.33,13,13,13,12,1,1
"org/apache/commons/codec/language/bm/RuleTest.java","cec801e6b0050ab4d8d94872b92473b1a4cf0f2d",2,0,0,0,0,0,0,0.149,0.191,1.0202219486236572,1,1,1,1,6,0,6,0,1,1,0,3,3,2,4,3,0,0,0,3,68,10,36,20,12,22,19,23,17,6,1,1,1,1,0,0.61,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","b7d0dab28185046ffc64b8f36d231a2274b839c6",15,0,0,0,0,0,0,0.015,0.188,0.13658804893493653,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,133,16,89,48,38,28,49,63,35,28,2,2,2,1,1,0.31,13,13,13,12,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c",15,0,0,0,0,0,0,0.188,0.121,0.16657393376032512,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12,0,0
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c",16,0,0,0,0,0,0,0.102,0.08900000000000001,0.750687325000763,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c",6,0,0,0,0,0,0,0.055999999999999994,0.157,0.30410226583480837,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","fee232d8cd73010fdcfee15ef1d3cb54a716a437",15,0,0,0,0,0,0,0.121,0.111,0.14280927975972493,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12,0,0
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","fee232d8cd73010fdcfee15ef1d3cb54a716a437",16,0,0,0,0,0,0,0.08900000000000001,0.095,0.14283570845921834,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","fee232d8cd73010fdcfee15ef1d3cb54a716a437",6,0,0,0,0,0,0,0.157,0.127,0.14285091559092203,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","ae537ccef18ed5d78c89a750f99258e87d409948",6,0,0,0,0,0,0,0.127,0.233,0.14057134787241618,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","ae537ccef18ed5d78c89a750f99258e87d409948",15,0,0,0,0,0,0,0.111,0.11699999999999999,0.1415398359298706,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","feb22812e14df3863e7b8d3156def7e0379abc01",15,0,0,0,0,0,0,0.11699999999999999,3.515,0.3298290014266968,1,1,1,1,5,0,5,0,1,0,0,12,12,12,0,12,0,0,1,11,129,16,83,44,36,30,45,59,33,26,2,2,2,1,1,0.36,13,13,13,12,0,0
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","feb22812e14df3863e7b8d3156def7e0379abc01",16,0,0,0,0,0,0,0.095,0.087,0.4713757157325745,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","feb22812e14df3863e7b8d3156def7e0379abc01",6,0,0,0,0,0,0,0.233,0.14,0.330806835492452,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","40dee74b30d97410fa0e31b08d484be489afa510",16,0,0,0,0,0,0,3.515,0.456,0.1423870325088501,1,1,1,1,5,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,141,17,94,50,41,30,52,67,37,30,2,2,2,1,1,0.32,14,14,14,13,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","cc17109d2cce8ca52f484dde84c38f8ae51a2f63",6,0,0,0,0,0,0,0.14,0.222,0.3129201332728068,1,1,1,1,10,0,9,0,1,1,0,3,3,2,5,3,0,0,0,3,78,11,45,21,22,22,23,27,18,9,1,1,1,1,0,0.49,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","cc17109d2cce8ca52f484dde84c38f8ae51a2f63",16,0,0,0,0,0,0,0.456,1.896,0.17150936921437582,1,1,1,1,5,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,141,17,94,50,41,30,52,67,37,30,2,2,2,1,1,0.32,14,14,14,13,0,0
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","c35dcd2b488f4d2368d8db6d0f92c27b03794cc8",18,0,0,0,0,0,0,0.087,0.084,0.7573877652486165,1,1,1,1,7,0,7,0,1,1,2,3,3,2,4,3,0,0,0,3,74,13,39,21,18,23,19,23,18,5,1,1,1,1,0,0.59,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","c35dcd2b488f4d2368d8db6d0f92c27b03794cc8",16,0,0,0,0,0,0,1.896,16.872,0.44428244431813557,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,143,18,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","c35dcd2b488f4d2368d8db6d0f92c27b03794cc8",6,0,0,0,0,0,0,0.222,0.141,0.4449048678080241,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","5ecb2b8549ea8677d450d16d387ec9f4cbcbbc1a",16,0,0,0,0,0,0,16.872,5.176,0.22797581752141316,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,143,18,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","377691c6a2c8e7f4798584d1bd4f2c8749f2fc11",16,0,0,0,0,0,0,5.176,12.502,0.3493081212043762,1,1,1,1,6,0,5,0,1,0,0,13,13,13,0,13,0,0,1,12,142,17,94,49,42,31,51,68,38,30,2,2,2,1,1,0.33,15,15,15,13,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","54f7ca3483251eab0621f75a3373231129753767",18,0,0,0,0,0,0,12.502,2.494,0.1803935647010803,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,176,20,125,62,60,31,73,96,51,45,3,3,3,1,2,0.25,21,21,21,16,0,0
"org/apache/commons/codec/StringEncoderComparatorTest.java","c714697cb1a79c30ec4a30adc14d8efbdd9933c7",3,0,0,0,0,0,0,0,0.034,0,1,1,1,1,10,2,8,0,1,0,0,3,3,3,0,3,0,0,0,3,76,15,39,26,16,22,23,28,22,6,2,2,2,1,1,0.56,4,4,4,3,0,1
"org/apache/commons/codec/binary/Base32InputStreamTest.java","c714697cb1a79c30ec4a30adc14d8efbdd9933c7",9,0,0,0,0,0,0,0,0.124,0,2,2,2,1,26,1,13,11,1,0,2,12,12,12,0,12,0,3,0,9,425,44,181,64,122,200,128,155,63,92,5,5,5,1,2,1.1,25,25,25,12,0,1
"org/apache/commons/codec/binary/Base64InputStreamTest.java","c714697cb1a79c30ec4a30adc14d8efbdd9933c7",12,0,0,0,0,0,0,0,0.105,0,1,1,1,1,24,1,13,9,1,0,3,15,15,15,0,15,0,3,0,12,438,50,229,90,158,159,165,195,86,109,5,5,5,1,2,0.69,28,28,28,15,0,1
"org/apache/commons/codec/binary/Base64Test.java","c714697cb1a79c30ec4a30adc14d8efbdd9933c7",51,0,0,0,0,0,0,0,0.032,0,1,1,1,1,19,0,15,2,1,0,0,56,56,56,1,56,0,4,0,52,1221,107,939,228,740,187,692,768,181,587,5,5,5,1,2,0.2,76,76,76,56,1,1
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","0bc53db8bdba6c605fec29fd2c55ad847e14b2a2",18,0,0,0,0,0,0,2.494,1.331,0.4179438829421997,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,174,20,123,60,60,31,72,95,50,45,3,3,3,1,2,0.25,21,21,21,16,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","0bc53db8bdba6c605fec29fd2c55ad847e14b2a2",6,0,0,0,0,0,0,0.141,0.20600000000000002,1.1757854342460632,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","6e2c9e115d9a3f37f47fc4162c20aa4e70f23e7b",18,0,0,0,0,0,0,1.331,0.765,0.14743066628774007,1,1,1,1,6,0,6,0,1,0,0,16,16,16,0,16,0,1,1,14,173,20,123,60,60,30,72,95,50,45,3,3,3,1,2,0.24,21,21,21,16,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","43f0bf573406415b578aae341b08af949ea031ce",19,0,0,0,0,0,0,0.765,4.396,0.20721988280614217,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,35,68,94,55,39,3,3,3,1,2,0.28,24,24,24,18,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","d202ba3b9b4a294499231446b7abe351ede0f997",6,0,0,0,0,0,0,0.20600000000000002,0.207,0.5618857304255168,1,1,1,1,8,0,8,0,1,1,0,3,3,2,5,3,0,0,0,3,74,11,41,21,18,22,23,27,18,9,1,1,1,1,0,0.54,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","d202ba3b9b4a294499231446b7abe351ede0f997",19,0,0,0,0,0,0,4.396,4.006,0.20802201827367148,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,35,68,94,55,39,3,3,3,1,2,0.28,24,24,24,18,0,0
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","161677911f5ab798708503eb13859e8403281c7f",6,0,0,0,0,0,0,0.207,0.19,0.2858526666959127,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3,0,0
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","161677911f5ab798708503eb13859e8403281c7f",19,0,0,0,0,0,0,4.006,2.7489999999999997,0.28583038250605264,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18,0,0
"org/apache/commons/codec/language/bm/RuleTest.java","161677911f5ab798708503eb13859e8403281c7f",2,0,0,0,0,0,0,0.191,0.003,3.699638799826304,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5,1,1
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","161677911f5ab798708503eb13859e8403281c7f",18,0,0,0,0,0,0,0.084,0.11,2.0249623537063597,1,1,1,1,11,0,10,0,1,1,2,3,3,2,4,3,0,0,0,3,84,13,49,21,28,23,19,23,18,5,1,1,1,1,0,0.47,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","6677acc3d03e2b68c6f0298285d35443c4ee0e3a",19,0,0,0,0,0,0,2.7489999999999997,3.573,0.20872692664464315,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18,0,0
"org/apache/commons/codec/language/bm/LanguageGuessingTest.java","6677acc3d03e2b68c6f0298285d35443c4ee0e3a",18,0,0,0,0,0,0,0.11,0.086,0.2087339123090108,1,1,1,1,11,0,10,0,1,1,2,3,3,2,4,3,0,0,0,3,84,13,49,21,28,23,19,23,18,5,1,1,1,1,0,0.47,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","6677acc3d03e2b68c6f0298285d35443c4ee0e3a",6,0,0,0,0,0,0,0.19,0.12,0.2097470998764038,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3,0,1
"org/apache/commons/codec/language/bm/RuleTest.java","6677acc3d03e2b68c6f0298285d35443c4ee0e3a",2,0,0,0,0,0,0,0.003,0.002,0.20938589970270793,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5,1,1
"org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java","e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c",19,0,0,0,0,0,0,3.573,2.867,0.1935750404993693,1,1,1,1,6,0,5,0,1,0,0,18,18,18,0,18,0,2,1,15,181,22,124,65,55,36,68,94,55,39,3,3,3,1,2,0.29,24,24,24,18,0,0
"org/apache/commons/codec/language/bm/RuleTest.java","e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c",2,0,0,0,0,0,0,0.002,0.042,0.1930942177772522,2,2,2,1,8,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,83,11,50,22,20,22,25,42,25,17,4,4,4,1,3,0.44,12,12,12,5,0,1
"org/apache/commons/codec/language/bm/PhoneticEngineTest.java","e04a7e54a68bb76a7bf5c00c5c6f1efc83680e9c",6,0,0,0,0,0,0,0.12,0.18100000000000002,0.19353068272272747,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3,0,0
